,A,B,C,label
13154,-1114.480369336169,887.9083015403858,-258.2138158189727,-1206.2528565314644
13155,1194.7742531099846,824.52873023226,-179.9880002986869,1558.0452394894596
13156,429.94592634927034,400.1294899772234,-102.27761625845031,11.976996601033964
13157,4762.174903744023,-166.21165522200982,-147.39327685823582,1094544.3103457713
13158,-2671.237862883974,-160.6666186979549,-27.887995369585298,-65419.03570944152
13159,245.17948975745512,577.9581209586819,-135.75483081202918,8.282496815705365
13160,2741.9897885908076,509.8459016240495,-309.4735020236003,68394.94851608704
13161,-855.7191880032708,1613.2077725459008,-150.51895152583756,-1825.283527476328
13162,-6794.885802350493,-217.15877680792136,-189.09292346480504,-7023079.477914398
13163,-1089.659556840058,-1004.5198191247102,109.40746997900271,-1458.6587971332194
13164,881.6913936022509,207.70240075044111,-222.70184186693587,201.72403185628832
13165,4893.538870805501,-394.76495190533353,-208.5555203343489,1226669.074074384
13166,-4970.097633357479,444.1682074809296,-187.35636505362666,-1433802.7254714433
13167,-436.7504046898557,683.5377227548569,-58.9600586002164,-36.000441738164895
13168,2485.1346045406112,144.63191334357384,-181.63127287175024,41608.339480218936
13169,2000.5393344593663,1285.775856604184,-279.8040366626506,19636.52216868584
13170,-2912.036397518402,-241.90317006418297,-136.52212544024457,-105707.04290144343
13171,-3404.2906765189828,1244.5798885842473,-113.40907109976489,-214017.2672679303
13172,3723.399093631228,-169.27013160098892,-93.30595800922376,320941.1533127822
13173,-1929.5074945189524,18.024978240987963,-149.64584257146805,-13452.793708864952
13174,-539.8625914967569,-1165.2009837033786,-43.2519849765505,-443.1711200138281
13175,4075.140793566017,-19.23122480275373,-297.4749851956253,484137.79781730846
13176,2691.2072090503884,69.689729241668,-234.3505062861425,60398.39580699392
13177,-5419.891192289107,1425.282952181715,-162.54387949701973,-2157322.989410354
13178,-121.34102257657119,1437.0865127946552,-57.48834977640213,-47.69854075193962
13179,-876.7538153351124,-494.3430800126272,-110.94266128925734,-413.91236800043015
13180,6468.112732847322,804.5288314102921,-178.2722388637267,5363046.960925699
13181,-86.14482970912698,826.6531329199236,-187.5745348987734,-6.19213227387678
13182,362.26607169650424,1120.0386761507857,-109.07599382689764,179.35532325591888
13183,-4759.510818454109,441.48633381862095,-120.11651449452754,-1139882.0167774868
13184,-1089.090573356675,313.99832835712135,-119.44373243370586,-758.2759466103965
13185,-4128.535306037872,-149.66695118676478,-193.8070670981268,-594240.1543000777
13186,1311.3087110066529,390.06980837610877,-103.20103354170561,1895.5965534312063
13187,-390.88243989138886,724.3580583232858,-284.23907016633467,-36.79905380115835
13188,10.71780083884854,86.6133108184853,-159.4756521198066,-0.022039625872132103
13189,-3538.3885690236466,-737.7618646467257,-208.2694110846856,-302360.94389350654
13190,-1123.9741952117151,352.2699270256945,-203.69912906823254,-943.8306108284115
13191,1039.772550357789,146.7176363691343,-199.20246824041047,478.1489716296717
13192,-1466.2544518372404,119.64385778856587,-135.87183097086137,-3386.3756427229687
13193,-1721.4961327514013,-2142.885260347732,-123.61901915054402,-30797.73898819744
13194,332.938683790644,21.972289697490424,-211.78127159105094,0.7458733867732159
13195,2025.280296398214,-925.8527085760732,-222.5152300971675,14495.275882031792
13196,2980.8607109494637,140.50243475820105,-201.13155890770292,103570.92668466787
13197,-1258.859890075302,-383.704762376512,-144.26751413016981,-1960.934663201527
13198,2070.6610750728673,74.14553924299665,-154.59809720355017,16560.852842889904
13199,-2399.7331836401854,562.8564408046511,-149.0857136585034,-37781.86014614937
13200,-1299.3193623014974,-295.27742848019454,-154.8404259874369,-2188.5859586631186
13201,-1922.9365942173245,32.76239968688995,-192.24715719721354,-13492.573898952733
13202,2550.2501854157636,1110.2596802880203,-111.27960959548051,60973.042431109076
13203,468.29841884939293,-474.3438216456914,24.881879782290355,19.106619410827857
13204,3717.8122104845506,-265.4644958076698,-89.45151673497307,317006.12747867417
13205,-3335.6385554674603,66.62595703366767,-124.29492506304854,-198727.91289009296
13206,-1614.763556782214,143.2228747858556,-128.38884752067685,-5406.648240518384
13207,-796.9264968913907,172.86428608799125,-179.80435535415808,-176.81344841593568
13208,-847.7384446253592,2467.3716365312234,-114.8610918304081,-7460.617840445332
13209,3889.4016360132,769.6355601596558,-115.45849211854934,435699.1113777296
13210,-1259.842437403137,-247.02864175908843,-176.3931894494373,-1883.6481455762719
13211,-46.17934453799788,730.3571836172439,-191.95181538925314,-0.939297721729348
13212,2660.2284998574787,-882.6094928370769,-115.2981322122074,57933.085064337916
13213,491.97872636591234,449.115447441656,-229.54879398542113,17.60393777229522
13214,1150.0628714265536,-64.29886184603345,-205.81537856111956,762.1919232596657
13215,2084.32931016168,-47.61270469544388,-138.22567538706923,16990.08072441733
13216,-915.4380314192342,1405.770536972628,-205.32227819318334,-1419.8466120899338
13217,-2309.776766772012,-149.94783767563922,-220.7781131772105,-34676.89801305493
13218,3000.945218093298,1737.3756102845925,-75.16627075265455,161737.19930362317
13219,1424.4499642354924,649.8029448410875,-169.6818748544803,3061.0218801354126
13220,2434.752520648212,-288.7359313998537,-215.14094306543643,35471.063057189385
13221,2357.672332856613,-45.862213759501,-269.32517617570466,29892.686671386276
13222,-366.1021617596471,142.30296752298054,-90.8046372339453,-3.6799469383970447
13223,-14.430753808780395,-542.744727635814,-184.79596534813075,-5.53490746216286
13224,2393.5139971717276,-223.20605469484536,-101.20602387606104,34272.511255260804
13225,1638.5715088493619,-1272.8801723097604,-253.7132649250754,6271.809845497875
13226,3671.5550200060375,-224.8526982337836,-201.9686776827881,289061.204121364
13227,964.8104310410314,258.97034318336796,-74.57132161840583,402.29773883142866
13228,-2180.9727424041016,-559.4529289527511,-102.17510481602817,-27317.063082214547
13229,-2396.909633169153,220.10512622059994,-217.21981803326298,-39352.734984672345
13230,-5683.108451417915,519.0914923091191,96.34180862637808,-2654255.0167470644
13231,4210.0845018552745,-2.7453150081834394,-77.10818704494861,604581.8069288243
13232,859.3038123361446,-1786.3564631462161,-274.2682641530902,1972.4834755706502
13233,7779.758765003018,53.19931966443505,-116.0630369677516,13102598.789739188
13234,-446.1823663263431,7.730845921076849,-179.14851297296545,-12.499944421280492
13235,-3191.733266365754,309.5478871078903,-32.44992624586803,-152186.06102306448
13236,4190.741701745666,989.1615125013562,-150.90679792973404,641263.1353065694
13237,4062.8445385448167,17.315005428248554,-177.10948459585384,493373.43536458584
13238,-769.4987455145858,-63.6653320282615,-161.7257982494496,-162.20030705837345
13239,-1732.8007937496336,1076.6279536183893,-116.03305913494877,-8448.289316807515
13240,2211.2236728391945,-669.7359566745674,-135.6235428271693,22507.37191208464
13241,4693.118115276639,2063.4536398283967,-262.5787256221901,1271227.8818388868
13242,1563.4763028028535,875.4646751234823,-154.10997119736209,5523.160113686756
13243,3838.078533651857,-237.61839885054843,-201.1898324316321,361756.8103965449
13244,-4063.8042738035647,-225.27953990066322,-160.22693528297063,-548796.1574471331
13245,-4249.74278376504,536.2726677348422,-220.68763108479885,-659562.0390138244
13246,-1373.900190361413,-635.1348483972293,-74.41605103213962,-3209.385981803396
13247,630.8272744822509,1461.2417500599142,-103.9803287195673,1027.683459471878
13248,1774.585057417945,-826.5243055965911,-208.46758636694,7463.56058754395
13249,-1158.3938121128401,1884.0025192325197,-126.00320615787558,-5226.954387034127
13250,-713.5743101672186,-1109.6607565105903,-176.48280058466904,-799.0341674771573
13251,-2845.6412347836817,1266.6267381926095,-90.438559346987,-89213.02878986012
13252,4400.810615076033,1309.7728357425485,-169.23383053243384,847612.1167247071
13253,636.1668275830033,-530.097781893566,-142.403576664273,55.839163700154096
13254,487.2582377933295,435.3399363492718,-139.29157518292152,19.880510479273347
13255,474.12412998928994,725.5524481875945,-72.37257169888827,64.05572692487209
13256,279.10228495195634,-387.2940005633171,-197.39973161553212,1.055007218105781
13257,2234.365213411337,931.6208631622749,-191.6575230827239,29377.44198403113
13258,2287.086888509268,-742.9777885903305,-210.25624129669646,25974.716783752192
13259,-3832.0405537888437,303.21664846057433,-192.15339767249645,-396392.8357145201
13260,2693.5856323164767,137.85158564590031,-175.76687416994602,62636.3065428026
13261,7842.998247459787,603.7041656566021,-204.8865626602061,13810468.403726047
13262,-2010.1366975196793,-98.09836426848727,-146.803596311354,-16790.741166966392
13263,-85.58508826711159,594.720995301579,-191.26427062749735,-1.648266665813783
13264,68.7133075652897,-215.28459515396196,-254.40766994954254,-0.5385077181006827
13265,-3328.7406158427107,288.4011161997606,-164.74944123946568,-195584.67607295144
13266,-4808.61739186485,981.0825520337481,-198.73284622568812,-1199592.5411662664
13267,255.43988225997458,39.68310178673295,-203.01787117464158,0.11200721591903896
13268,563.9710690833322,-36.589255280240934,-243.35204755467896,15.422691622670285
13269,3755.10834157476,-1310.8698063524973,-136.86234576411226,327789.25903729093
13270,1873.6770769817092,118.41221093681787,-52.06052512936097,10672.857504508831
13271,-264.26863695623206,384.82339323232355,-160.07944815776312,-2.690166895708122
13272,2942.2328092614553,-491.8722632604787,-26.69252349448736,98413.46278622418
13273,-298.8679072657961,1032.2404802964893,-254.32973329852655,-79.46752380863495
13274,-2895.5582784023036,-145.6108316968748,-131.39762601454393,-101217.42729527752
13275,4839.198235623213,-696.2900888831927,-217.976715156308,1146322.4807470075
13276,394.9984808153035,-825.5993640372317,-214.18233058524706,31.535924850655974
13277,2177.028207388475,702.0812492740758,-170.95037820472973,24299.260605767235
13278,4194.180596639259,814.5265246908442,-155.59019059416846,628697.4107729964
13279,3056.8768670163954,-42.83388931991965,-119.4585546537289,118924.70728702132
13280,-4091.7559751736826,299.3056361628891,-181.29880997023417,-547848.1456553069
13281,29.8188493088784,996.0067412882669,-112.12089777886449,16.363263433895348
13282,-3006.9691009242656,216.586874090624,-106.7532622164752,-116439.16165507077
13283,-1955.6518933121586,-54.81273844022837,-100.76000764054055,-14196.12569325586
13284,-2894.4488142735804,-439.16364048660523,-187.18711592294113,-108026.76507413942
13285,-1848.9341909582993,227.6435736610542,-104.17303470303057,-10330.523127932613
13286,238.4391978402957,1363.7134188331388,-0.01636762312995188,309.9125054776887
13287,1528.721995949927,-331.27223986010836,-137.4673722234283,3436.5659096343534
13288,5348.410577571577,162.09883097024087,-115.34104909227986,2013011.617848059
13289,-2306.1275315987323,-166.88190927322637,-175.71123713553692,-33814.36440949467
13290,1683.1834723715183,-117.39561737261408,-101.3679886138504,5811.721211060937
13291,893.9276775192174,1772.4386011508125,-97.41550765018624,3546.7708062334596
13292,1584.3465219992709,178.45095093098604,-152.3432852313836,4354.330715211605
13293,-731.710257903698,115.70683563684864,-130.26820722145814,-111.61257488354718
13294,-4703.88347198115,1097.062303340826,-199.10537572062918,-1074069.320814459
13295,-1480.082086689512,-748.4524502614657,-189.22618002339885,-5346.169552706524
13296,-2450.0259939474968,-679.2402931126336,-54.78373981810668,-48114.48030375942
13297,-3266.5940209596665,553.182388547592,-150.2815938046415,-174860.1926967171
13298,-387.0247982913127,-568.473592653647,-162.72185805121168,-40.64121764201746
13299,-520.1047976535018,457.99132034325737,-43.740731646614094,-27.183006085296512
13300,21.96490469732114,-868.6170815496307,-49.32848329973817,-8.57948537581791
13301,2883.6629703367726,652.8250466952381,-137.52655196398095,97046.9029292823
13302,-1942.2174456788332,-995.4390878118604,-132.232300506003,-19367.795823794062
13303,-3068.379327256579,775.3079670773574,-119.22933193706292,-126437.91577144478
13304,-1335.266717328199,-338.45744855271244,-234.46447798997042,-2728.369050103513
13305,-4339.673481219083,99.74880187524195,-77.86412339805526,-725635.4795572803
13306,-1949.1910335042542,-351.4399738050778,-81.69001583594526,-14806.873323634609
13307,2133.4339925016484,675.8167592298532,-170.56712904802126,21840.718262401497
13308,-1725.4464840068304,374.13270219394497,-62.51514384348802,-7097.643664549999
13309,794.9481143615127,480.89723860712184,-157.48814778246089,172.54260372919862
13310,721.7285246316435,481.05152849018356,-235.55054552795497,96.36061044198995
13311,-3809.250282814351,810.8046906732076,-9.761619958469367,-360888.865711801
13312,-8216.755644627037,1201.4793080334248,-285.7000753986747,-17475929.167384896
13313,1020.6082180797647,-750.7374948548908,-28.66707054038808,620.0908566300303
13314,1580.1189050335147,-37.391626243226085,-179.5865592100434,4040.8019684973606
13315,-451.7538490243818,285.54484390581047,-74.97581451745654,-10.968455775305893
13316,3777.058329063334,1617.0860566516783,-128.21637912358457,437218.1479927386
13317,-35.64280507493751,-251.96817779257873,-177.32500574661603,-0.5383756956080963
13318,5073.455120446327,-317.85434809663843,-271.15281985104434,1458265.3948989348
13319,3475.7559711495915,-645.8152913196967,-228.66955099769297,213975.87795481473
13320,2981.8742265597098,-131.44062996939186,-105.13540978253864,104651.44113189387
13321,-2632.0260706723407,207.32755585263578,-127.20255045361453,-60490.682184529134
13322,4959.41746794231,-1031.9794866844622,-134.92066424464093,1312799.209584488
13323,-3905.3275269475457,-83.5505479247741,-262.72425598261333,-457129.44059216836
13324,-1836.113595543514,-994.4611670574827,-169.57632121003797,-15558.85267471514
13325,772.0248579542107,1336.5576400437255,-48.069316481566105,1147.1906636899164
13326,1454.9303056519732,-139.51333435849455,-174.09931653655553,2622.576333447786
